date,hour,LA_Qin,LA_Level,LA_Inlet,LA_F_1500,LA_F_1200,LA_P_1500,LA_P_1200,TotalFlow
2026-03-13,21,14289.0,2.6,18.53,11923.0,4661.0,17.03,16.33,16583.0
2026-03-13,22,13612.0,2.51,19.92,10386.0,4105.0,13.23,12.46,14491.0
2026-03-13,23,3836.0,2.67,21.74,7526.0,2807.0,8.49,7.36,10333.0
2026-03-14,0,4059.0,3.02,20.04,5711.0,2100.0,5.81,4.66,7811.0
2026-03-14,1,4026.0,3.38,19.82,5596.0,2105.0,5.99,4.83,7700.0
2026-03-14,2,4047.0,3.74,20.16,5555.0,2096.0,6.43,5.27,7651.0
2026-03-14,3,4062.0,4.11,20.37,5572.0,2084.0,6.72,5.56,7656.0
2026-03-14,4,4077.0,4.48,20.47,5727.0,2141.0,6.98,5.81,7868.0
2026-03-14,5,6867.0,4.82,17.92,8054.0,3011.0,10.89,9.83,11065.0
2026-03-14,6,15854.0,4.92,17.41,11504.0,4464.0,16.56,15.82,15968.0
2026-03-14,7,15639.0,4.84,17.53,12899.0,4981.0,18.73,18.05,17880.0
2026-03-14,8,15240.0,4.63,16.82,13231.0,5203.0,18.92,18.26,18434.0
2026-03-14,9,15083.0,4.37,16.49,13338.0,5240.0,18.97,18.32,18578.0
2026-03-14,10,14979.0,4.1,16.37,13185.0,5130.0,18.04,17.4,18315.0
2026-03-14,11,14977.0,3.89,16.28,12139.0,4735.0,15.82,15.14,16873.0
2026-03-14,12,14634.0,3.84,16.6,10913.0,4260.0,13.1,12.36,15173.0
2026-03-14,13,165.0,3.93,17.48,10553.0,3885.0,12.34,11.29,14438.0
2026-03-14,14,184.0,3.96,18.08,10562.0,3902.0,12.62,11.58,14464.0
2026-03-14,15,175.0,3.99,18.35,10578.0,3899.0,12.59,11.55,14477.0
2026-03-14,16,390.0,4.02,18.24,10525.0,3885.0,12.6,11.56,14410.0
2026-03-14,17,14156.0,3.93,18.06,11957.0,4760.0,15.9,15.21,16716.0
2026-03-14,18,14252.0,3.61,18.15,13268.0,5226.0,19.05,18.46,18494.0
2026-03-14,19,13673.0,3.28,19.03,13020.0,5086.0,18.99,18.4,18106.0
2026-03-14,20,13117.0,2.92,19.76,12581.0,4945.0,18.16,17.53,17526.0
2026-03-14,21,13257.0,2.62,20.1,11697.0,4580.0,16.37,15.67,16277.0
2026-03-14,22,9848.0,2.55,19.25,10623.0,4057.0,13.78,12.87,14680.0
2026-03-14,23,2468.0,2.78,21.49,8683.0,3186.0,10.5,9.4,11869.0
2026-03-15,0,3676.0,3.05,20.22,6384.0,2381.0,6.67,5.54,8764.0
2026-03-15,1,3731.0,3.39,20.5,6185.0,2297.0,6.83,5.69,8482.0
2026-03-15,2,3800.0,3.72,21.51,5875.0,2170.0,6.91,5.77,8045.0
2026-03-15,3,3853.0,4.07,21.83,5811.0,2140.0,7.07,5.92,7951.0
2026-03-15,4,3732.0,4.41,20.88,5682.0,2103.0,6.99,5.83,7785.0
2026-03-15,5,3537.0,4.74,18.47,7749.0,2836.0,10.61,9.48,10585.0
2026-03-15,6,15477.0,4.87,17.89,11359.0,4403.0,16.61,15.83,15762.0
2026-03-15,7,15472.0,4.77,17.8,12661.0,4852.0,18.78,18.08,17514.0
2026-03-15,8,15356.0,4.6,17.6,13002.0,5059.0,18.87,18.19,18061.0
2026-03-15,9,15242.0,4.37,17.33,13233.0,5210.0,18.89,18.24,18443.0
2026-03-15,10,15161.0,4.11,17.23,13139.0,5119.0,18.06,17.44,18259.0
2026-03-15,11,15142.0,3.93,17.18,12039.0,4688.0,15.73,15.04,16727.0
2026-03-15,12,15248.0,3.93,17.88,10709.0,4190.0,13.05,12.3,14899.0
2026-03-15,13,205.0,4.05,18.82,10608.0,3907.0,12.58,11.53,14515.0
2026-03-15,14,200.0,4.08,18.99,10632.0,3900.0,12.72,11.68,14531.0
2026-03-15,15,195.0,4.11,18.38,10427.0,3819.0,12.4,11.38,14245.0
2026-03-15,16,587.0,4.14,18.46,10589.0,3939.0,12.74,11.72,14528.0
2026-03-15,17,12816.0,3.99,19.55,12018.0,4783.0,15.97,15.3,16800.0
2026-03-15,18,13599.0,3.56,18.37,13322.0,5264.0,19.04,18.47,18586.0
2026-03-15,19,13758.0,3.2,18.11,13088.0,5103.0,19.05,18.46,18191.0
2026-03-15,20,13696.0,2.85,18.08,12701.0,4916.0,18.18,17.55,17617.0
2026-03-15,21,14058.0,2.62,17.58,11709.0,4577.0,16.4,15.69,16285.0
2026-03-15,22,9695.0,2.56,18.28,10635.0,4026.0,13.72,12.83,14661.0
2026-03-15,23,2028.0,2.69,20.2,8638.0,3177.0,10.24,9.13,11815.0
2026-03-16,0,4523.0,2.99,18.9,6132.0,2254.0,6.35,5.21,8386.0
2026-03-16,1,4567.0,3.4,19.23,5958.0,2240.0,6.57,5.42,8199.0
2026-03-16,2,5093.0,3.84,19.34,5750.0,2137.0,6.8,5.65,7887.0
2026-03-16,3,5292.0,4.31,19.58,5723.0,2153.0,7.02,5.88,7876.0
2026-03-16,4,8608.0,4.78,18.62,7497.0,2902.0,9.5,8.46,10399.0
2026-03-16,5,13304.0,4.87,17.9,10776.0,4208.0,15.68,14.87,14984.0
2026-03-16,6,14167.0,4.62,18.35,13004.0,5059.0,18.91,18.27,18063.0
2026-03-16,7,14350.0,4.28,17.4,13013.0,5113.0,19.0,18.36,18126.0
2026-03-16,8,14747.0,4.0,16.86,13070.0,5176.0,19.02,18.37,18246.0
2026-03-16,9,15243.0,3.75,16.71,12781.0,5057.0,18.39,17.74,17838.0
2026-03-16,10,15561.0,3.65,16.7,11438.0,4574.0,14.94,14.25,16012.0
2026-03-16,11,959.0,3.76,18.33,10006.0,3753.0,11.91,10.82,13759.0
2026-03-16,12,178.0,3.79,18.58,10266.0,3831.0,11.97,10.88,14097.0
2026-03-16,13,166.0,3.82,18.97,10081.0,3766.0,11.96,10.87,13847.0
2026-03-16,14,199.0,3.84,19.67,9727.0,3641.0,11.82,10.7,13369.0
2026-03-16,15,176.0,3.88,19.95,9682.0,3625.0,11.85,10.7,13307.0
2026-03-16,16,196.0,3.9,20.26,9865.0,3682.0,12.39,11.24,13547.0
2026-03-16,17,13589.0,3.85,19.67,11415.0,4529.0,16.01,15.21,15944.0
2026-03-16,18,13907.0,3.55,19.66,12888.0,5042.0,19.09,18.43,17930.0
2026-03-16,19,14196.0,3.25,19.14,12797.0,5014.0,18.97,18.31,17811.0
2026-03-16,20,14184.0,2.96,19.09,12825.0,5056.0,18.91,18.25,17881.0
2026-03-16,21,14178.0,2.72,19.13,11795.0,4607.0,16.97,16.24,16402.0
2026-03-16,22,11685.0,2.63,19.12,10238.0,3972.0,13.15,12.25,14210.0
2026-03-16,23,4144.0,2.89,19.86,6837.0,2548.0,7.79,6.63,9384.0
2026-03-17,0,4370.0,3.26,18.81,6225.0,2327.0,6.59,5.43,8552.0
2026-03-17,1,4794.0,3.68,18.83,6116.0,2290.0,6.92,5.76,8407.0
2026-03-17,2,4838.0,4.12,19.84,5590.0,2083.0,6.8,5.63,7673.0
2026-03-17,3,4910.0,4.56,20.3,5643.0,2107.0,7.03,5.86,7749.0
2026-03-17,4,8274.0,4.96,18.56,7459.0,2907.0,9.67,8.65,10366.0
2026-03-17,5,12794.0,5.0,17.66,10627.0,4094.0,15.7,14.86,14720.0
2026-03-17,6,14264.0,4.78,18.62,12492.0,4818.0,18.77,18.07,17310.0
2026-03-17,7,14095.0,4.5,18.27,12978.0,5029.0,19.08,18.4,18007.0
2026-03-17,8,14383.0,4.17,17.7,13143.0,5157.0,19.06,18.38,18301.0
2026-03-17,9,15584.0,3.92,16.64,12746.0,5086.0,18.43,17.74,17832.0
2026-03-17,10,14366.0,3.82,17.7,11030.0,4364.0,14.54,13.8,15394.0
2026-03-17,11,1031.0,3.88,18.89,9865.0,3670.0,11.89,10.81,13535.0
2026-03-17,12,172.0,3.91,18.78,10056.0,3735.0,11.86,10.78,13791.0
2026-03-17,13,196.0,3.94,19.02,9932.0,3730.0,11.78,10.7,13662.0
2026-03-17,14,191.0,3.97,19.13,9947.0,3726.0,11.89,10.81,13674.0
2026-03-17,15,210.0,4.0,19.2,10013.0,3740.0,11.85,10.8,13752.0
2026-03-17,16,196.0,4.03,19.14,10091.0,3789.0,12.29,11.24,13880.0
2026-03-17,17,13249.0,3.98,17.87,11678.0,4671.0,15.82,15.13,16349.0
2026-03-17,18,14614.0,3.73,17.52,13168.0,5215.0,19.02,18.42,18383.0
2026-03-17,19,14623.0,3.44,17.47,13099.0,5145.0,18.91,18.28,18244.0
2026-03-17,20,14633.0,3.15,17.4,13130.0,5151.0,18.98,18.34,18282.0
2026-03-17,21,14692.0,2.92,17.68,12109.0,4733.0,17.06,16.38,16842.0
2026-03-17,22,13533.0,2.84,19.36,10398.0,4132.0,13.22,12.44,14530.0
2026-03-17,23,1904.0,2.92,21.61,7950.0,2953.0,8.85,7.73,10903.0
2026-03-18,0,4262.0,3.18,20.3,5590.0,2054.0,5.74,4.58,7644.0
2026-03-18,1,4366.0,3.57,20.52,5432.0,2043.0,5.99,4.82,7475.0
2026-03-18,2,4406.0,3.97,20.93,5429.0,2042.0,6.37,5.2,7471.0
2026-03-18,3,4442.0,4.37,21.16,5437.0,2065.0,6.57,5.41,7502.0
2026-03-18,4,4312.0,4.77,19.71,7393.0,2746.0,9.25,8.1,10139.0
2026-03-18,5,13500.0,4.97,17.34,10779.0,4184.0,15.61,14.79,14963.0
2026-03-18,6,14767.0,4.85,17.49,12576.0,4884.0,18.83,18.15,17460.0
2026-03-18,7,14392.0,4.59,17.0,12920.0,5008.0,18.97,18.3,17928.0
2026-03-18,8,14268.0,4.28,16.76,13137.0,5173.0,19.03,18.37,18311.0
2026-03-18,9,14519.0,3.98,16.43,12645.0,5012.0,18.01,17.32,17657.0
2026-03-18,10,13913.0,3.82,16.44,11046.0,4396.0,14.47,13.69,15442.0
2026-03-18,11,181.0,3.88,16.8,9885.0,3694.0,11.8,10.71,13580.0
2026-03-18,12,157.0,3.9,17.14,10260.0,3803.0,11.95,10.88,14063.0
2026-03-18,13,166.0,3.93,17.25,10295.0,3820.0,12.05,10.99,14115.0
2026-03-18,14,176.0,3.96,17.29,10236.0,3864.0,12.08,11.02,14100.0
2026-03-18,15,144.0,3.98,17.34,10231.0,3852.0,12.15,11.09,14082.0
2026-03-18,16,393.0,4.01,17.04,10100.0,3805.0,12.08,11.04,13906.0
2026-03-18,17,13795.0,3.91,17.41,11830.0,4748.0,15.82,15.13,16578.0
2026-03-18,18,13967.0,3.58,17.61,13228.0,5251.0,19.04,18.44,18479.0
2026-03-18,19,14103.0,3.24,17.9,13094.0,5126.0,19.02,18.38,18220.0
2026-03-18,20,14106.0,2.9,17.83,13081.0,5092.0,19.01,18.37,18173.0
2026-03-18,21,13998.0,2.62,17.75,12036.0,4706.0,16.94,16.22,16742.0
2026-03-18,22,14105.0,2.52,17.9,10353.0,4056.0,13.18,12.34,14409.0
2026-03-18,23,3895.0,2.71,18.69,7553.0,2818.0,8.63,7.51,10370.0
2026-03-19,0,4735.0,3.06,18.99,5666.0,2101.0,5.97,4.81,7767.0
2026-03-19,1,5131.0,3.52,18.55,5471.0,2077.0,6.13,4.96,7548.0
2026-03-19,2,5203.0,3.99,18.84,5460.0,2063.0,6.48,5.31,7524.0
2026-03-19,3,5222.0,4.47,19.08,5487.0,2041.0,6.67,5.51,7528.0
2026-03-19,4,4841.0,4.92,16.82,7388.0,2733.0,9.17,8.03,10121.0
2026-03-19,5,13417.0,5.12,17.42,10701.0,4114.0,15.61,14.78,14814.0
2026-03-19,6,13859.0,4.91,17.61,12675.0,4894.0,18.91,18.21,17569.0
2026-03-19,7,13509.0,4.55,16.89,13173.0,5125.0,19.01,18.35,18299.0
2026-03-19,8,14413.0,4.16,16.41,13325.0,5236.0,19.12,18.48,18561.0
2026-03-19,9,14853.0,3.87,16.51,12909.0,5136.0,18.42,17.76,18046.0
2026-03-19,10,15331.0,3.74,16.27,11267.0,4487.0,14.63,13.92,15754.0
2026-03-19,11,654.0,3.82,17.77,9889.0,3689.0,11.82,10.75,13578.0
2026-03-19,12,199.0,3.85,18.45,10281.0,3819.0,12.0,10.94,14100.0
2026-03-19,13,169.0,3.88,18.31,10145.0,3776.0,11.86,10.8,13921.0
2026-03-19,14,162.0,3.91,18.24,10125.0,3796.0,11.88,10.83,13921.0
2026-03-19,15,161.0,3.93,18.47,10226.0,3816.0,12.03,10.99,14041.0
2026-03-19,16,483.0,3.96,18.85,10307.0,3851.0,12.32,11.28,14158.0
2026-03-19,17,13363.0,3.83,19.08,11947.0,4750.0,15.96,15.28,16697.0
2026-03-19,18,13724.0,3.46,18.19,13330.0,5284.0,19.02,18.42,18614.0
2026-03-19,19,13794.0,3.08,18.4,13147.0,5165.0,19.0,18.39,18312.0
2026-03-19,20,14571.0,2.74,17.76,13162.0,5133.0,18.99,18.38,18295.0
2026-03-19,21,14652.0,2.49,17.56,12301.0,4843.0,17.37,16.69,17143.0
2026-03-19,22,9092.0,2.43,18.06,10571.0,4023.0,13.25,12.33,14594.0
2026-03-19,23,2311.0,2.58,19.7,7999.0,2949.0,9.05,7.93,10948.0
2026-03-20,0,5012.0,2.92,18.11,5951.0,2190.0,6.24,5.09,8141.0
2026-03-20,1,5100.0,3.37,18.39,5846.0,2185.0,6.49,5.34,8031.0
2026-03-20,2,5124.0,3.84,18.74,5620.0,2125.0,6.71,5.54,7744.0
2026-03-20,3,5253.0,4.31,19.07,5669.0,2119.0,6.93,5.77,7788.0
2026-03-20,4,7850.0,4.77,18.46,7324.0,2827.0,9.29,8.25,10152.0
2026-03-20,5,13944.0,4.88,18.38,10654.0,4153.0,15.63,14.8,14807.0
2026-03-20,6,14307.0,4.71,18.6,12627.0,4912.0,18.86,18.21,17539.0
2026-03-20,7,13941.0,4.4,17.9,13060.0,5124.0,19.03,18.39,18184.0
2026-03-20,8,14716.0,4.05,16.84,13223.0,5178.0,19.02,18.4,18401.0
2026-03-20,9,15886.0,3.82,15.57,12925.0,5148.0,18.41,17.76,18074.0
2026-03-20,10,14134.0,3.71,17.32,11290.0,4509.0,14.65,13.9,15798.0
2026-03-20,11,694.0,3.72,18.04,9989.0,3738.0,11.81,10.72,13727.0
2026-03-20,12,183.0,3.75,18.88,10307.0,3826.0,12.02,10.95,14133.0
2026-03-20,13,181.0,3.78,19.06,10132.0,3801.0,11.87,10.81,13933.0
2026-03-20,14,187.0,3.81,19.12,10039.0,3756.0,11.88,10.83,13796.0
2026-03-20,15,201.0,3.84,19.16,10043.0,3736.0,11.77,10.71,13779.0
2026-03-20,16,245.0,3.86,18.72,10284.0,3854.0,12.22,11.16,14137.0
2026-03-20,17,13696.0,3.77,18.71,11847.0,4723.0,15.93,15.21,16570.0
2026-03-20,18,14196.0,3.46,18.55,13135.0,5165.0,19.03,18.4,18300.0
2026-03-20,19,14191.0,3.15,18.59,12973.0,5085.0,19.02,18.39,18058.0
2026-03-20,20,14289.0,2.84,18.76,12945.0,5063.0,18.94,18.3,18009.0
2026-03-20,21,14170.0,2.59,18.71,11895.0,4702.0,16.93,16.2,16597.0
2026-03-20,22,13471.0,2.5,19.16,10271.0,4015.0,13.19,12.34,14286.0
2026-03-20,23,3944.0,2.71,19.47,7579.0,2809.0,8.63,7.5,10387.0
2026-03-21,0,3589.0,3.04,19.48,5689.0,2082.0,5.92,4.77,7771.0
2026-03-21,1,3586.0,3.36,19.23,5535.0,2086.0,6.09,4.93,7621.0
2026-03-21,2,3589.0,3.68,19.61,5553.0,2080.0,6.48,5.32,7632.0
2026-03-21,3,3751.0,4.01,20.83,5740.0,2135.0,6.92,5.76,7874.0
2026-03-21,4,3721.0,4.35,21.32,5794.0,2161.0,7.1,5.94,7955.0
2026-03-21,5,7799.0,4.66,17.7,7770.0,2961.0,10.73,9.66,10730.0
2026-03-21,6,15314.0,4.76,17.43,11482.0,4476.0,16.58,15.8,15958.0
2026-03-21,7,15282.0,4.62,17.35,12949.0,5030.0,18.77,18.11,17980.0
2026-03-21,8,15157.0,4.39,17.07,13171.0,5156.0,18.85,18.21,18326.0
2026-03-21,9,15466.0,4.13,16.46,13228.0,5157.0,18.88,18.25,18385.0
2026-03-21,10,15689.0,3.92,16.26,13086.0,5120.0,18.0,17.38,18206.0
2026-03-21,11,15896.0,3.79,16.53,11905.0,4708.0,15.61,14.95,16613.0
2026-03-21,12,15090.0,3.85,17.95,10712.0,4242.0,12.96,12.2,14954.0
2026-03-21,13,107.0,3.92,18.71,10694.0,3935.0,12.69,11.64,14629.0
2026-03-21,14,6.0,3.94,19.04,10545.0,3906.0,12.7,11.66,14450.0
2026-03-21,15,6.0,3.95,19.11,10541.0,3926.0,12.69,11.64,14467.0
2026-03-21,16,0.0,3.97,18.54,10587.0,3932.0,12.78,11.75,14518.0
2026-03-21,17,13409.0,3.9,17.97,11802.0,4678.0,15.83,15.13,16480.0
2026-03-21,18,14268.0,3.6,17.75,13280.0,5221.0,19.0,18.42,18501.0
2026-03-21,19,14277.0,3.27,17.83,13077.0,5095.0,18.94,18.32,18172.0
2026-03-21,20,13701.0,2.98,18.42,12547.0,4885.0,18.18,17.52,17432.0
2026-03-21,21,13639.0,2.74,18.68,11668.0,4528.0,16.49,15.78,16196.0
2026-03-21,22,12893.0,2.59,19.77,10450.0,4078.0,13.59,12.76,14527.0
2026-03-21,23,2576.0,2.66,21.29,8134.0,3015.0,9.55,8.42,11149.0
2026-03-22,0,3306.0,2.89,19.12,5584.0,2068.0,5.87,4.71,7652.0
2026-03-22,1,3329.0,3.18,19.64,5511.0,2071.0,6.14,4.98,7583.0
2026-03-22,2,3441.0,3.49,21.05,5705.0,2142.0,6.72,5.56,7848.0
2026-03-22,3,3514.0,3.8,21.37,5704.0,2173.0,6.94,5.77,7876.0
2026-03-22,4,3893.0,4.12,20.99,5850.0,2203.0,7.23,6.06,8053.0
2026-03-22,5,7747.0,4.48,17.68,7677.0,2914.0,10.74,9.66,10591.0
2026-03-22,6,15989.0,4.66,16.83,11220.0,4355.0,16.48,15.69,15575.0
2026-03-22,7,15376.0,4.6,17.22,12654.0,4914.0,18.71,18.03,17567.0
2026-03-22,8,15335.0,4.4,17.34,13103.0,5071.0,18.87,18.22,18174.0
2026-03-22,9,15289.0,4.17,17.16,13233.0,5172.0,18.89,18.25,18405.0
2026-03-22,10,15239.0,3.93,17.09,13105.0,5116.0,18.02,17.39,18221.0
2026-03-22,11,15255.0,3.75,17.16,12201.0,4735.0,16.06,15.37,16936.0
2026-03-22,12,13948.0,3.73,18.06,10951.0,4238.0,13.32,12.54,15190.0
2026-03-22,13,214.0,3.81,18.13,10649.0,3889.0,12.49,11.46,14538.0
2026-03-22,14,208.0,3.84,18.15,10601.0,3864.0,12.58,11.55,14465.0
2026-03-22,15,209.0,3.87,18.21,10563.0,3884.0,12.62,11.61,14447.0
2026-03-22,16,410.0,3.9,18.35,10540.0,3891.0,12.73,11.71,14431.0
2026-03-22,17,15396.0,3.86,17.35,11913.0,4699.0,15.85,15.19,16612.0
2026-03-22,18,14798.0,3.64,17.67,13365.0,5260.0,19.01,18.44,18625.0
2026-03-22,19,14533.0,3.33,17.83,13170.0,5114.0,18.94,18.34,18284.0
2026-03-22,20,14636.0,3.07,18.0,12737.0,4937.0,18.17,17.53,17675.0
2026-03-22,21,14707.0,2.89,18.19,11809.0,4623.0,16.39,15.67,16432.0
2026-03-22,22,14625.0,2.86,18.74,10541.0,4129.0,13.58,12.77,14670.0
2026-03-22,23,1328.0,2.94,21.88,8604.0,3216.0,10.07,8.97,11820.0
2026-03-23,0,4255.0,3.11,19.35,5778.0,2126.0,6.09,4.95,7904.0
2026-03-23,1,5440.0,3.59,18.94,5427.0,2045.0,6.03,4.88,7472.0
2026-03-23,2,5454.0,4.08,19.08,5368.0,2016.0,6.39,5.23,7384.0
2026-03-23,3,5437.0,4.58,18.92,5311.0,1978.0,6.48,5.32,7289.0
2026-03-23,4,4637.0,5.05,17.05,7290.0,2675.0,9.07,7.93,9965.0
2026-03-23,5,13241.0,5.19,17.28,10684.0,4133.0,15.59,14.77,14817.0
2026-03-23,6,13509.0,4.94,17.37,12797.0,4979.0,18.86,18.18,17777.0
2026-03-23,7,13371.0,4.54,16.86,13340.0,5222.0,19.02,18.38,18561.0
2026-03-23,8,13234.0,4.09,16.69,13480.0,5314.0,19.03,18.39,18794.0
2026-03-23,9,13159.0,3.64,16.55,13146.0,5220.0,18.43,17.78,18366.0
2026-03-23,10,13138.0,3.28,16.55,11568.0,4590.0,14.85,14.11,16158.0
2026-03-23,11,433.0,3.26,16.34,9953.0,3712.0,11.51,10.45,13666.0
2026-03-23,12,164.0,3.28,16.85,10388.0,3872.0,11.98,10.92,14260.0
2026-03-23,13,176.0,3.31,16.91,10358.0,3851.0,11.91,10.86,14209.0
2026-03-23,14,198.0,3.34,16.98,10342.0,3857.0,11.97,10.93,14199.0
2026-03-23,15,175.0,3.36,17.35,10480.0,3905.0,12.2,11.16,14385.0
2026-03-23,16,460.0,3.39,17.39,10514.0,3926.0,12.39,11.36,14440.0
2026-03-23,17,14992.0,3.32,17.5,12074.0,4779.0,16.02,15.33,16852.0
2026-03-23,18,15128.0,3.08,17.22,13401.0,5282.0,19.01,18.43,18683.0
2026-03-23,19,14182.0,2.78,17.88,13210.0,5125.0,19.01,18.42,18335.0
2026-03-23,20,14233.0,2.45,18.01,13204.0,5120.0,19.0,18.39,18325.0
2026-03-23,21,14282.0,2.18,18.17,12084.0,4691.0,16.95,16.25,16776.0
2026-03-23,22,13545.0,2.11,17.96,10305.0,4000.0,13.17,12.32,14305.0
2026-03-23,23,5071.0,2.41,17.66,7387.0,2739.0,8.44,7.31,10126.0
2026-03-24,0,5932.0,2.92,18.59,5703.0,2142.0,6.01,4.86,7845.0
2026-03-24,1,6354.0,3.48,18.74,5636.0,2134.0,6.36,5.2,7770.0
2026-03-24,2,6440.0,4.07,19.13,5645.0,2132.0,6.74,5.58,7776.0
2026-03-24,3,6496.0,4.66,19.33,5662.0,2127.0,6.92,5.77,7790.0
2026-03-24,4,10449.0,5.1,19.38,7495.0,3061.0,9.68,8.73,10556.0
2026-03-24,5,13550.0,5.1,18.2,10738.0,4193.0,15.72,14.9,14931.0
2026-03-24,6,13800.0,4.87,17.87,12824.0,5005.0,18.87,18.23,17828.0
2026-03-24,7,13958.0,4.52,16.96,13247.0,5127.0,19.01,18.38,18375.0
2026-03-24,8,14437.0,4.16,16.34,13356.0,5222.0,19.11,18.49,18578.0
2026-03-24,9,15534.0,3.88,15.32,12999.0,5106.0,18.44,17.8,18106.0
2026-03-24,10,15109.0,3.77,15.74,11363.0,4511.0,14.76,14.04,15874.0
2026-03-24,11,395.0,3.86,17.79,9917.0,3687.0,11.84,10.77,13603.0
2026-03-24,12,187.0,3.88,17.76,10254.0,3811.0,11.97,10.9,14065.0
2026-03-24,13,171.0,3.91,17.97,10277.0,3831.0,12.06,11.0,14108.0
2026-03-24,14,186.0,3.93,18.09,10189.0,3822.0,12.08,11.03,14011.0
2026-03-25,9,14762.0,4.05,16.58,12907.0,5131.0,18.38,17.71,18038.0
2026-03-25,10,14960.0,3.88,16.89,11396.0,4548.0,14.93,14.21,15944.0
2026-03-25,11,884.0,3.96,18.51,9986.0,3735.0,11.87,10.81,13722.0
2026-03-25,12,204.0,3.99,18.59,10225.0,3820.0,11.95,10.89,14044.0
2026-03-25,13,189.0,4.02,19.03,10262.0,3832.0,12.09,11.04,14094.0
2026-03-25,14,209.0,4.05,19.27,10166.0,3792.0,12.01,10.97,13959.0
2026-03-25,15,193.0,4.08,19.28,10132.0,3765.0,11.91,10.88,13896.0
2026-03-25,16,191.0,4.11,18.64,10272.0,3833.0,12.17,11.14,14105.0
2026-03-25,17,13680.0,4.03,17.77,11963.0,4751.0,15.83,15.15,16714.0
2026-03-25,18,15017.0,3.75,17.05,13261.0,5212.0,19.0,18.42,18474.0
2026-03-25,19,14983.0,3.49,16.97,13161.0,5143.0,18.99,18.39,18305.0
2026-03-25,20,14848.0,3.22,16.77,13192.0,5157.0,19.0,18.38,18349.0
2026-03-25,21,14847.0,3.0,16.74,12181.0,4761.0,16.97,16.32,16942.0
2026-03-25,22,11354.0,2.98,17.0,10581.0,4106.0,13.37,12.53,14687.0
2026-03-25,23,3900.0,3.28,19.98,7419.0,2739.0,8.5,7.38,10159.0
2026-03-26,0,3580.0,3.62,18.86,5667.0,2075.0,5.86,4.71,7742.0
2026-03-26,1,3540.0,3.94,18.77,5532.0,2087.0,6.09,4.94,7619.0
2026-03-26,2,3587.0,4.25,19.01,5487.0,2079.0,6.49,5.33,7566.0
2026-03-26,3,3601.0,4.58,19.97,5636.0,2135.0,6.86,5.69,7771.0
2026-03-26,4,3109.0,4.9,18.6,7586.0,2799.0,9.42,8.28,10384.0
2026-03-26,5,13863.0,5.01,17.9,10980.0,4250.0,15.74,14.92,15229.0
2026-03-26,6,14941.0,4.86,17.99,12843.0,4968.0,18.91,18.24,17811.0
2026-03-26,7,14715.0,4.6,17.54,13203.0,5139.0,19.07,18.42,18342.0
2026-03-26,8,14646.0,4.29,17.39,13419.0,5277.0,19.12,18.49,18697.0
2026-03-26,9,14563.0,3.98,17.26,12995.0,5150.0,18.42,17.77,18145.0
2026-03-26,10,15005.0,3.81,16.97,11225.0,4463.0,14.56,13.82,15688.0
2026-03-26,11,447.0,3.9,18.1,9844.0,3693.0,11.69,10.62,13537.0
2026-03-26,12,162.0,3.92,18.58,10305.0,3853.0,12.02,10.95,14159.0
2026-03-26,13,175.0,3.95,18.67,10322.0,3845.0,12.07,11.03,14166.0
2026-03-26,14,211.0,3.98,18.77,10263.0,3841.0,12.05,11.0,14104.0
2026-03-26,15,189.0,4.01,18.91,10191.0,3809.0,11.96,10.92,14001.0
2026-03-26,16,152.0,4.04,18.35,10127.0,3783.0,11.94,10.9,13910.0
2026-03-26,17,13410.0,3.94,18.04,11935.0,4726.0,15.82,15.15,16661.0
2026-03-26,18,13955.0,3.59,18.18,13425.0,5324.0,18.99,18.43,18750.0
2026-03-26,19,13982.0,3.21,18.18,13267.0,5246.0,19.01,18.41,18513.0
2026-03-26,20,13944.0,2.85,18.09,13235.0,5164.0,18.99,18.38,18399.0
2026-03-26,21,14246.0,2.55,17.76,12171.0,4754.0,16.92,16.22,16926.0
2026-03-26,22,14441.0,2.46,17.95,10441.0,4092.0,13.17,12.36,14534.0
2026-03-26,23,2662.0,2.63,20.1,7527.0,2817.0,8.51,7.43,10344.0
2026-03-27,0,4763.0,2.93,19.18,5696.0,2104.0,5.94,4.8,7800.0
2026-03-27,1,5830.0,3.44,18.12,5379.0,2033.0,6.02,4.85,7412.0
2026-03-27,2,5868.0,3.97,18.44,5340.0,2046.0,6.32,5.15,7386.0
2026-03-27,3,5998.0,4.52,19.02,5431.0,2072.0,6.59,5.42,7503.0
2026-03-27,4,5114.0,5.05,17.61,7389.0,2730.0,9.19,8.05,10119.0
2026-03-27,5,14166.0,5.23,18.05,10813.0,4243.0,15.84,15.01,15055.0
2026-03-27,6,14910.0,5.07,18.05,12855.0,5052.0,18.92,18.23,17908.0
2026-03-27,7,14725.0,4.8,17.59,13243.0,5223.0,19.06,18.42,18465.0
2026-03-27,8,14595.0,4.49,17.41,13431.0,5322.0,19.12,18.49,18754.0
2026-03-27,9,14684.0,4.17,17.07,13040.0,5178.0,18.45,17.8,18218.0
2026-03-27,10,14883.0,3.99,16.99,11383.0,4535.0,14.85,14.11,15918.0
2026-03-27,11,557.0,4.06,18.13,10087.0,3756.0,11.86,10.8,13844.0
2026-03-27,12,173.0,4.09,18.49,10373.0,3871.0,12.0,10.95,14244.0
2026-03-27,13,194.0,4.12,18.91,10294.0,3839.0,11.9,10.86,14133.0
